Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-42.75803,152.059,-30.97687,-6.329193,134.0338,-17.69473,17.13902,127.7759,-14.72928,70.14075,-89.49805,-4.319397,21.63675,91.68417,-179.5982,-60.64102,83.75806,-173.0578,70.52172,-66.50549,14.71627,23.71799,95.59567,174.1589,-69.84857,108.9988,167.4415,0.7215686,0.8823529,0.8745098,0.8313726
-42.39157,152.7506,-31.18506,-5.741821,134.5193,-17.94614,17.96479,128.0605,-15.08081,68.90185,-89.35999,-4.351807,24.59883,91.88248,-179.5519,-56.20938,84.82115,-173.99,68.2124,-68.25766,13.0696,29.1103,94.97544,173.8728,-61.32513,105.1435,170.8433,0.7333333,0.8666667,0.8431373,0.8156863
-41.89267,153.6415,-31.45801,-4.906433,135.1198,-18.28403,19.15702,128.3691,-15.57166,70.38726,-89.52606,-4.313538,21.04814,91.64531,-179.6067,-61.5209,83.51193,-172.8376,69.24674,-67.51874,13.76222,26.70352,95.25877,174.0095,-65.1427,106.5657,169.6251,0.7450981,0.8941177,0.8588235,0.8
-41.51559,154.3042,-31.65607,-4.315521,135.5779,-18.5379,19.97857,128.6131,-15.93973,70.14075,-89.49805,-4.319397,21.63675,91.68416,-179.5982,-60.64105,83.75805,-173.0578,69.24675,-67.51877,13.76222,26.70352,95.25876,174.0095,-65.14264,106.5656,169.6251,0.7529412,0.8862745,0.8588235,0.7882353
-46.04266,144.7429,-28.69257,-12.30908,128.898,-15.30316,8.320872,124.4259,-11.58331,67.15011,-89.17188,-4.405151,28.7979,92.17329,-179.4749,-49.92023,85.97161,-174.9547,67.95186,-68.43341,12.90524,29.71447,94.90246,173.836,-60.36441,104.8381,171.0971,0.6392157,0.8392157,0.8392157,0.9411765
-47.50464,140.4221,-27.29877,-17.06332,126.2291,-14.20554,0.3686949,122.7733,-10.14304,63.84486,-88.83356,-4.524567,36.75277,92.76697,-179.2823,-37.99945,87.50516,-176.1341,62.86147,-71.23181,10.31176,41.36963,93.2931,172.8821,-41.70612,101.0313,173.8573,0.5176471,0.7843137,0.7568628,1
-47.23935,141.9395,-27.71725,-29.47842,131.2843,-16.0433,-23.31421,129.5466,-11.73755,55.97623,-88.07953,-4.876129,55.82215,94.65807,-178.3504,-9.44516,89.76031,-177.5057,53.73969,-74.42944,7.406403,61.5881,88.38303,168.949,-8.947052,97.62666,175.0178,0.2862745,0.6705883,0.6392157,0.9843137
-47.2084,142.4225,-27.84222,-33.14548,133.0002,-16.80814,-30.1994,131.9266,-12.71869,49.74239,-87.50528,-5.200775,70.99737,97.7266,-176.0663,13.25835,91.04779,-178.0058,44.64563,-76.47464,5.571108,80.34657,67.07735,148.4302,22.75885,94.79852,174.3767,0.2039216,0.572549,0.5058824,0.9803922
-47.12549,143.9004,-28.23343,-39.28665,136.8381,-18.59674,-41.67252,137.3836,-15.43619,44.20469,-86.99875,-5.516144,84.32861,111.4214,-163.1032,33.42089,92.1095,-178.2157,33.50252,-78.20737,3.997537,74.25311,-64.6864,17.43675,60.08937,88.07381,169.3114,0.1019608,0.5019608,0.3843137,0.9686275
-47.41336,141.2847,-27.53345,-39.29578,134.229,-17.88312,-41.49976,134.6693,-14.65341,41.96439,-86.793,-5.650482,88.19268,-173.7325,-88.56592,41.56432,92.55783,-178.2362,30.56451,-78.57401,3.65563,68.48904,-69.82489,12.47047,69.52737,83.12833,164.7085,0.1058824,0.4705882,0.345098,0.9960784
-47.50464,140.4221,-27.29877,-31.51581,130.491,-15.97336,-26.94101,129.1002,-11.76486,41.9644,-86.793,-5.650482,88.19225,-173.7326,-88.56598,41.5643,92.55785,-178.2362,28.92208,-78.76636,3.473984,65.24765,-71.66376,10.72255,74.64156,77.92646,159.6863,0.2509804,0.4705882,0.3294118,1
-47.50464,140.4221,-27.29874,-25.17426,128.4942,-15.02377,-15.02188,126.133,-10.6691,42.24511,-86.81885,-5.633453,88.10235,165.0792,-109.7151,40.54448,92.50014,-178.2361,28.59278,-78.80389,3.438308,64.59768,-71.97711,10.42699,75.64243,76.45837,158.2534,0.3882353,0.4745098,0.3254902,1
-47.50464,140.4221,-27.29877,-19.12958,126.7828,-14.37756,-3.570068,123.6097,-10.19617,41.9644,-86.793,-5.650482,88.19247,-173.7324,-88.56583,41.56431,92.55785,-178.2362,28.92207,-78.76636,3.473992,65.24765,-71.66376,10.72256,74.64158,77.92641,159.6863,0.5058824,0.4705882,0.3294118,1
-47.50464,140.4221,-27.29874,-15.89127,125.9207,-14.11804,2.609149,122.2993,-10.13663,41.40235,-86.74121,-5.684784,87.67056,-137.6149,-52.52719,43.60542,92.67508,-178.2338,28.92206,-78.76636,3.473994,65.24767,-71.66376,10.72257,74.64155,77.92643,159.6863,0.5803922,0.4627451,0.3294118,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,40.8396,-86.68927,-5.719391,86.62856,-119.1372,-34.129,45.64833,92.7952,-178.2278,28.26323,-78.84119,3.402842,63.94727,-72.27545,10.14631,76.63237,74.77635,156.6062,0.5921569,0.4509804,0.3215686,1
-47.50467,140.4221,-27.29877,-15.39651,125.7916,-14.08325,3.556347,122.0989,-10.13907,39.99415,-86.61115,-5.771851,84.76673,-106.85,-21.96243,48.71579,92.98177,-178.211,27.27313,-78.95114,3.297672,61.99416,-73.09064,9.383245,79.50701,67.89343,149.8261,0.5921569,0.4392157,0.3098039,1
-47.13351,141.6127,-27.6857,-14.61481,126.6624,-14.41058,4.763292,122.7765,-10.51312,39.71197,-86.58502,-5.789459,84.11543,-104.5046,-19.65762,49.73903,93.04598,-178.2031,27.6034,-78.91476,3.332531,62.64544,-72.83124,9.625373,78.56854,70.56513,152.4638,0.6039216,0.4392157,0.3137255,0.9843137
-45.73026,145.5666,-28.95255,-11.74545,129.5021,-15.55045,9.152532,124.8738,-11.88171,40.55796,-86.6633,-5.736816,86.03059,-113.7827,-28.81451,46.67039,92.85646,-178.2233,28.59277,-78.80392,3.438301,64.59766,-71.97711,10.42699,75.64243,76.45837,158.2533,0.6509804,0.454902,0.3254902,0.9215686
-43.24191,151.1274,-30.69028,-7.160126,133.3948,-17.3605,15.94028,127.4104,-14.26126,42.80601,-86.87042,-5.599579,87.33759,135.698,-139.0184,38.50637,92.38635,-178.2337,30.89217,-78.53461,3.692645,69.13497,-69.39108,12.88567,68.48952,83.87913,165.4225,0.7137255,0.4823529,0.3529412,0.8431373
-42.39157,152.7506,-31.18506,-5.741821,134.5193,-17.94617,17.9648,128.0605,-15.08084,45.59805,-87.12634,-5.43454,81.03288,104.3264,-170.0102,28.35121,91.84023,-178.1825,33.17733,-78.24945,3.958539,73.6199,-65.43085,16.71196,61.14628,87.67514,168.9521,0.7411765,0.5254902,0.3843137,0.8078431
-41.38559,154.5096,-31.724,-4.069305,135.6979,-18.62476,20.34422,128.6438,-16.07721,52.47211,-87.75555,-5.054382,64.35139,96.02743,-177.4179,3.313608,90.50861,-177.826,41.82915,-76.97446,5.121403,84.55037,32.96394,114.53,32.36782,93.72547,173.7935,0.7568628,0.6196079,0.4862745,0.7843137
-41.255,154.7134,-31.79175,-3.823242,135.8161,-18.71204,20.70903,128.6717,-16.21622,57.30958,-88.20407,-4.811371,52.58082,94.25889,-178.5855,-14.29532,89.44913,-177.3503,50.15984,-75.32864,6.598864,69.24794,84.38109,165.2761,3.652854,96.55482,174.9517,0.7647059,0.7019608,0.6156863,0.7764706
-40.73801,155.5532,-32.05011,-2.984894,136.3658,-19.05728,21.88817,128.9018,-16.74265,61.25798,-88.57968,-4.631317,43.00418,93.29084,-179.072,-28.63354,88.386,-176.7325,57.80992,-73.20071,8.515644,52.67464,91.09631,171.2532,-23.45139,98.93638,174.7942,0.772549,0.7490196,0.6941177,0.7647059
-39.54486,157.354,-32.61472,-1.061127,137.4977,-19.85153,24.58219,129.2497,-18.005,65.12399,-88.96231,-4.47583,33.6696,92.52898,-179.3653,-42.61981,86.98214,-175.7489,65.57317,-69.87521,11.56334,35.1951,94.1997,173.4513,-51.61566,102.6801,172.7762,0.8,0.8078431,0.8039216,0.7294118
-38.73788,158.528,-32.96848,0.1286412,138.26,-20.38455,26.1817,129.489,-18.86267,68.90187,-89.35999,-4.351776,24.59882,91.88248,-179.5519,-56.20935,84.82115,-173.99,71.77595,-65.3761,15.78496,20.75879,95.91629,174.2872,-74.45795,112.7493,163.9353,0.8156863,0.8666667,0.8980392,0.7058824
-37.77432,159.8296,-33.37384,1.563234,139.0579,-21.02411,28.11275,129.6124,-19.93866,74.03412,-89.97049,-4.257568,12.37265,91.08968,-179.7078,-74.40808,76.98381,-166.6939,76.55924,-59.16037,21.74271,9.201296,97.08233,174.6317,-84.60596,-131.8584,49.48187,0.8352941,0.9490196,0.9764706,0.6784314
-37.50137,160.2129,-33.4794,1.915525,139.3223,-21.20087,28.55252,129.7063,-20.22687,77.11575,-90.41263,-4.277496,5.09191,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90826,-56.49506,24.326,5.825579,97.40704,174.6921,-80.23425,-106.7643,24.66133,0.8392157,1,1,0.6705883
-36.2355,161.8118,-33.97101,3.701936,140.2888,-22.04102,30.88278,129.7469,-21.69522,77.11572,-90.4126,-4.277435,5.091912,90.63926,-179.7633,-84.46942,48.97803,-139.0142,77.90831,-56.49503,24.32604,5.825582,97.40703,174.692,-80.23425,-106.7643,24.66137,0.8627451,1,1,0.6352941
-35.07684,163.1296,-34.41364,5.370432,140.9868,-22.832,33.06855,129.4852,-23.16373,77.11575,-90.41263,-4.277496,5.091908,90.63927,-179.7633,-84.46948,48.97798,-139.0141,77.90831,-56.49503,24.32603,5.825584,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.8862745,1,1,0.6039216
-34.64063,163.6216,-34.57159,5.962448,141.2591,-23.12851,33.81702,129.398,-23.71912,77.11573,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46948,48.97801,-139.0141,77.90826,-56.49503,24.32603,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66135,0.8941177,1,1,0.5921569
-33.7431,164.5263,-34.91617,7.264255,141.6451,-23.77023,35.51472,128.9265,-24.98901,77.11572,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90831,-56.49506,24.32601,5.825592,97.40703,174.6921,-80.23431,-106.7643,24.66137,0.9137255,1,1,0.5686275
-33.31519,165.0503,-35.04031,7.732641,142.0147,-24.04138,36.02195,129.0034,-25.47809,77.11572,-90.41263,-4.277496,5.091918,90.63927,-179.7633,-84.46945,48.978,-139.0141,77.90831,-56.49509,24.32598,5.825583,97.40703,174.6921,-80.23431,-106.7643,24.66134,0.9176471,1,1,0.5568628
-32.418,165.9656,-35.35004,8.906734,142.4681,-24.67105,37.45478,128.6258,-26.73376,77.11572,-90.4126,-4.277466,5.091907,90.63928,-179.7633,-84.46942,48.97798,-139.0141,77.90826,-56.49503,24.32603,5.825582,97.40704,174.692,-80.23431,-106.7643,24.66135,0.9333333,1,1,0.5333334
-31.6499,166.6691,-35.63306,9.956255,142.7247,-25.24121,38.75917,128.0661,-27.92743,77.11573,-90.41263,-4.277496,5.091911,90.63927,-179.7633,-84.46942,48.97806,-139.0142,77.90826,-56.49503,24.32602,5.825584,97.40704,174.6921,-80.23425,-106.7643,24.66138,0.9490196,1,1,0.5137255
-31.49158,166.7962,-35.69797,10.18762,142.745,-25.3671,39.05622,127.8923,-28.20227,77.11572,-90.41263,-4.277496,5.091914,90.63927,-179.7633,-84.46948,48.97801,-139.0141,77.90829,-56.49506,24.326,5.825584,97.40702,174.6921,-80.23431,-106.7643,24.66136,0.9490196,1,1,0.5137255
-31.63141,166.6126,-35.67184,10.06899,142.5889,-25.28857,38.9613,127.8074,-28.06714,77.11575,-90.41263,-4.277496,5.09191,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90831,-56.49506,24.326,5.825583,97.40703,174.6921,-80.23425,-106.7643,24.66135,0.9529412,1,1,0.5137255
-31.49158,166.7962,-35.69797,10.18762,142.745,-25.3671,39.05622,127.8923,-28.20227,77.11573,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46951,48.97808,-139.0142,77.90831,-56.49503,24.32602,5.825584,97.40704,174.692,-80.23425,-106.7643,24.66135,0.9529412,1,1,0.509804
-32.26141,166.0965,-35.41364,9.140415,142.4951,-24.79248,37.76004,128.4702,-26.99356,77.11575,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46948,48.97806,-139.0142,77.90831,-56.49506,24.326,5.825583,97.40704,174.6921,-80.23431,-106.7643,24.66137,0.9333333,1,1,0.5372549
-33.14349,165.1303,-35.13663,8.086584,141.9194,-24.19843,36.55042,128.6288,-25.8432,77.11575,-90.4126,-4.277466,5.091902,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90826,-56.49503,24.32605,5.825577,97.40704,174.692,-80.23425,-106.7643,24.66138,0.9215686,1,1,0.5529412
-33.45242,164.8577,-35.0101,7.616224,141.8491,-23.96381,35.92579,128.9008,-25.35318,77.11572,-90.4126,-4.277496,5.09191,90.63927,-179.7633,-84.46936,48.97803,-139.0141,77.90833,-56.49506,24.326,5.825588,97.40704,174.6921,-80.23431,-106.7643,24.66134,0.9137255,1,1,0.5647059
-35.94052,162.1207,-34.09415,4.184187,140.4115,-22.24954,31.55326,129.5954,-22.09601,77.11572,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46948,48.97803,-139.0141,77.90831,-56.49509,24.32598,5.825584,97.40703,174.6921,-80.23425,-106.7642,24.66131,0.8588235,1,1,0.6431373
-40.07846,156.5621,-32.3681,-1.90033,136.9977,-19.49683,23.41961,129.1011,-17.43744,76.64651,-90.33951,-4.268646,6.197439,90.70712,-179.7564,-83.12347,58.23967,-148.226,77.90833,-56.49506,24.32601,5.825579,97.40703,174.6921,-80.23425,-106.7642,24.66132,0.7686275,0.9843137,1,0.7686275
-42.63348,152.2799,-31.04874,-6.083466,134.1694,-17.77911,17.50918,127.8306,-14.85599,74.99022,-90.09906,-4.255096,10.10863,90.94856,-179.7277,-77.70605,73.16228,-162.9733,77.90831,-56.49503,24.32603,5.825579,97.40704,174.692,-80.23431,-106.7643,24.66139,0.7215686,0.9607843,1,0.8313726
-42.99695,151.5806,-30.83719,-6.66925,133.6771,-17.5278,16.68331,127.5363,-14.50778,74.75188,-90.06647,-4.255188,10.67267,90.98362,-179.723,-76.89008,74.28954,-164.0754,77.90833,-56.49503,24.32601,5.825579,97.40703,174.6921,-80.23431,-106.7642,24.66133,0.7215686,0.9647059,1,0.8313726
-42.26535,152.9668,-31.25562,-5.495789,134.6503,-18.03116,18.33382,128.1082,-15.21051,75.46561,-90.16562,-4.256561,8.984534,90.8789,-179.7366,-79.31592,70.41485,-160.2761,77.90831,-56.49503,24.32603,5.825581,97.40704,174.6921,-80.23425,-106.7643,24.66135,0.7372549,0.972549,1,0.8117647
-42.13852,153.1813,-31.3259,-5.249878,134.7794,-18.11655,18.70209,128.1532,-15.34152,75.70267,-90.19949,-4.257935,8.424456,90.84428,-179.7409,-80.10712,68.71961,-158.606,77.90829,-56.49506,24.32601,5.825582,97.40704,174.6921,-80.23425,-106.7643,24.66137,0.7372549,0.9764706,1,0.8117647
-41.76425,153.8514,-31.52707,-4.660309,135.2443,-18.37012,19.52404,128.407,-15.70581,75.70271,-90.19949,-4.257935,8.424447,90.84429,-179.7409,-80.10709,68.71961,-158.606,77.90831,-56.49503,24.32603,5.825579,97.40703,174.692,-80.23428,-106.7643,24.66134,0.7529412,0.9764706,1,0.7921569
-44.07156,149.4577,-30.16599,-8.723175,132.2763,-16.78177,13.6146,126.7749,-13.45581,72.58694,-89.78656,-4.272034,15.80793,91.30643,-179.6728,-69.33191,80.48875,-170.0463,77.90826,-56.495,24.32605,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66136,0.6901961,0.9254902,1,0.8705882
-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,58.89841,-88.35385,-4.736725,48.72275,93.83752,-178.8124,-20.0701,89.05112,-177.134,66.9021,-69.10385,12.27983,32.14088,94.60097,173.6776,-56.49777,103.7661,171.9594,0.5921569,0.6901961,0.7882353,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556349,122.0989,-10.1391,40.55798,-86.6633,-5.736786,86.03044,-113.7827,-28.81448,46.67039,92.85645,-178.2233,36.41398,-77.81201,4.361346,79.76965,-53.98334,27.95685,50.52807,90.7778,171.6445,0.5921569,0.4509804,0.4196078,1
-47.50464,140.4221,-27.29877,-16.22363,126.0078,-14.14215,1.97334,122.4338,-10.13669,21.74321,-84.84198,-7.050568,40.91109,-86.50998,-4.710175,65.82954,-86.74527,-1.565063,11.23949,-80.40222,1.804385,30.96468,-79.08655,4.036769,48.66921,-76.24371,7.079417,0.5686275,0.1568628,0.09019608,1
-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.55635,122.0989,-10.13907,13.20361,-83.9249,-7.764801,20.73133,-84.56335,-4.731628,35.96756,-84.40698,-1.276215,0.871658,-81.08597,0.9562437,11.64043,-80.57205,2.747965,18.0558,-79.85117,4.172275,0.5921569,0.07450981,0,1
-45.73026,145.5666,-28.95255,-11.74545,129.5021,-15.55045,9.152529,124.8738,-11.88171,12.92081,-83.89316,-7.790039,20.06974,-84.50043,-4.742889,34.98892,-84.34021,-1.286346,0.8716578,-81.08597,0.956248,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172274,0.6470588,0.07058824,0,0.9294118
-43.59692,150.4058,-30.47095,-7.743042,132.8816,-17.11084,15.1116,127.0862,-13.92447,15.18724,-84.14499,-7.590881,25.38463,-85.00375,-4.669891,42.85143,-84.8786,-1.227966,0.8716605,-81.08597,0.9562526,11.64043,-80.57205,2.747977,18.0558,-79.85117,4.172278,0.7058824,0.1019608,0,0.854902
-42.1478,153.2167,-31.319,-5.398987,134.8653,-18.11304,18.42067,128.2849,-15.3075,18.31671,-84.48315,-7.326691,32.76928,-85.70496,-4.637817,53.77829,-85.66785,-1.256317,0.8716645,-81.08597,0.9562468,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172273,0.7372549,0.1490196,0,0.8078431
-41.255,154.7133,-31.79172,-3.823242,135.8161,-18.71204,20.70903,128.6717,-16.21622,21.74321,-84.84198,-7.050568,40.91109,-86.50998,-4.710175,65.82953,-86.7453,-1.565094,2.202818,-81.00742,1.062922,14.08921,-80.42285,2.883927,21.92406,-79.55316,4.387599,0.7607843,0.1960784,0.01960784,0.7803922
-40.87064,155.3554,-31.98361,-3.230804,136.2538,-18.96866,21.52574,128.8841,-16.59854,23.45956,-85.01773,-6.917084,45.00953,-86.94281,-4.799683,71.8973,-87.53241,-1.986511,4.204314,-80.88437,1.224159,17.78876,-80.17899,3.100672,27.77562,-79.04407,4.768419,0.7686275,0.2156863,0.03921569,0.7686275
-41.1239,154.9155,-31.85922,-3.577362,135.9326,-18.7998,21.07297,128.6967,-16.35675,25.17697,-85.19113,-6.78656,49.1228,-87.40802,-4.935303,77.98643,-88.83911,-2.937408,5.875906,-80.77698,1.359839,20.89492,-79.95544,3.295327,32.69493,-78.54843,5.153284,0.7607843,0.2392157,0.05490196,0.7764706
-43.71661,150.1716,-30.39539,-7.988098,132.733,-17.02817,14.73823,127.0124,-13.80563,24.89069,-85.16238,-6.808105,48.43634,-87.32773,-4.908997,76.97044,-88.55374,-2.710754,5.206918,-80.82047,1.305422,19.64999,-80.04724,3.215773,30.72266,-78.75562,4.990816,0.6941177,0.2352941,0.05098039,0.8666667
-45.19241,146.8971,-29.37341,-10.6929,130.4407,-15.95825,10.74097,125.5227,-12.39697,25.74954,-85.24844,-6.743713,50.49668,-87.57251,-4.992798,80.01933,-89.55719,-3.538818,6.545321,-80.73273,1.414504,22.14307,-79.86038,3.377333,34.67307,-78.32776,5.328619,0.6627451,0.2470588,0.06666667,0.9098039
-44.75052,147.9353,-29.69839,-9.877228,131.1776,-16.2865,11.95024,126.0251,-12.81723,27.18097,-85.39063,-6.637939,53.93653,-88.01056,-5.16925,85.0976,-93.6474,-7.340851,7.885258,-80.64206,1.524522,24.64876,-79.65961,3.549426,38.64635,-77.83997,5.724085,0.6745098,0.2666667,0.08235294,0.8941177
-42.75803,152.059,-30.97687,-6.329193,134.0338,-17.69473,17.13903,127.7759,-14.72928,30.32804,-85.69839,-6.41217,61.52233,-89.17508,-5.785828,83.5696,99.26958,-173.8041,10.56832,-80.45172,1.747813,29.69588,-79.21021,3.9318,46.65536,-76.61804,6.754432,0.7254902,0.3098039,0.1137255,0.827451
-42.39157,152.7506,-31.18506,-5.741821,134.5193,-17.94617,17.9648,128.0605,-15.08081,31.47107,-85.80865,-6.332367,64.28381,-89.7067,-6.126831,79.48,96.85006,-176.0016,10.90389,-80.42706,1.776059,30.32994,-79.14905,3.983749,47.66176,-76.43509,6.912805,0.7333333,0.3254902,0.1176471,0.8156863
-42.01114,153.3941,-31.39587,-5.004089,134.9068,-18.2023,19.06959,128.1953,-15.47394,32.61301,-85.91809,-6.253784,67.04509,-90.33035,-6.564117,75.38032,95.69286,-176.9381,12.24642,-80.32648,1.889858,32.87288,-78.89148,4.202429,51.69746,-75.61282,7.635138,0.7450981,0.3411765,0.1333333,0.8039216
-41.63522,154.0597,-31.59589,-4.414368,135.3671,-18.45663,19.89023,128.442,-15.84146,32.8983,-85.94534,-6.234344,67.73521,-90.50473,-6.692566,74.35461,95.4849,-177.091,12.24642,-80.32648,1.889855,32.87289,-78.89148,4.202424,51.69746,-75.61282,7.635143,0.7529412,0.345098,0.1333333,0.7921569
-41.1239,154.9155,-31.85922,-3.577362,135.9326,-18.7998,21.07298,128.6967,-16.35675,32.32764,-85.89081,-6.273315,66.35489,-90.164,-6.44397,76.40573,95.92608,-176.76,11.91077,-80.35193,1.861284,32.23615,-78.95782,4.146066,50.6871,-75.83331,7.439846,0.7647059,0.3333333,0.1294118,0.772549
-39.41931,157.5827,-32.66534,-0.9563293,137.6955,-19.931,24.67446,129.4032,-18.10806,29.18418,-85.58728,-6.493195,58.76182,-88.71048,-5.516327,87.61098,109.3953,-163.902,11.2395,-80.40222,1.804382,30.96469,-79.08655,4.036768,48.66921,-76.24374,7.079403,0.8,0.2941177,0.1215686,0.7254902
-38.3291,159.0995,-33.14124,0.7241051,138.6249,-20.65427,26.97603,129.5806,-19.30661,29.18418,-85.58728,-6.493195,58.76183,-88.71051,-5.516327,87.61115,109.3953,-163.9019,11.57513,-80.37717,1.832796,31.60009,-79.02286,4.090858,49.67767,-76.0434,7.254835,0.8235294,0.2941177,0.1254902,0.6941177
-36.93759,160.9167,-33.70694,2.753726,139.7255,-21.57874,29.67553,129.6828,-20.892,28.32582,-85.50336,-6.554749,56.69275,-88.3956,-5.35083,88.99245,-126.2753,-39.74164,9.897249,-80.50046,1.691548,28.42981,-79.3291,3.830846,44.64587,-76.96115,6.460089,0.8509804,0.282353,0.1058824,0.654902
-36.93759,160.9166,-33.70694,2.753724,139.7255,-21.57874,29.67553,129.6828,-20.892,26.32214,-85.30551,-6.701141,51.8718,-87.7428,-5.057404,82.05251,-90.5986,-4.464355,8.220429,-80.61896,1.55218,25.2771,-79.60709,3.594271,39.64308,-77.707,5.833631,0.8509804,0.254902,0.08627451,0.654902
-36.2355,161.8118,-33.97101,3.701934,140.2888,-22.04102,30.88278,129.7469,-21.69522,22.31516,-84.90082,-7.005737,42.27541,-86.65131,-4.735474,67.84938,-86.97681,-1.673462,5.206921,-80.82047,1.305419,19.64998,-80.04724,3.215765,30.72266,-78.75562,4.990822,0.8627451,0.2,0.05098039,0.6352941
-35.65897,162.4786,-34.19293,4.537393,140.6479,-22.43268,31.98227,129.6371,-22.41516,20.59995,-84.72351,-7.141235,38.18837,-86.23447,-4.671783,61.79894,-86.34048,-1.410492,3.870376,-80.90533,1.197177,17.17002,-80.22141,3.063363,26.79637,-79.13483,4.699407,0.8745098,0.1764706,0.03529412,0.6196079
-35.94055,162.1207,-34.09418,4.184183,140.4115,-22.24954,31.55326,129.5954,-22.09604,19.45772,-84.60388,-7.233246,35.47419,-85.96674,-4.648132,57.78148,-85.98764,-1.31366,2.536023,-80.98737,1.089689,14.70363,-80.38391,2.918919,22.89528,-79.47388,4.445876,0.8705882,0.1607843,0.01960784,0.627451
-36.93759,160.9167,-33.70694,2.753724,139.7255,-21.57874,29.67553,129.6828,-20.892,21.45731,-84.81247,-7.07312,40.22965,-86.44025,-4.699097,64.82074,-86.6377,-1.519531,3.536565,-80.92609,1.170235,16.55213,-80.26306,3.026551,25.81869,-79.22305,4.632756,0.8509804,0.1882353,0.03137255,0.654902
-37.9169,159.6611,-33.31146,1.319784,138.979,-20.92633,27.76638,129.6531,-19.7612,24.03195,-85.07578,-6.87326,46.37911,-87.09369,-4.839233,73.92505,-87.88058,-2.215088,5.875915,-80.77698,1.359851,20.89493,-79.95544,3.295331,32.69493,-78.54843,5.153278,0.8313726,0.2235294,0.05882353,0.682353
-38.05902,159.4913,-33.24915,1.075981,138.8984,-20.82922,27.41881,129.6906,-19.58588,25.74954,-85.24844,-6.743683,50.49668,-87.57251,-4.992798,80.01934,-89.55713,-3.538788,7.215117,-80.68774,1.46939,23.39438,-79.76181,3.46198,36.65694,-78.09219,5.51831,0.827451,0.2470588,0.07450981,0.6862745
-38.05905,159.4913,-33.24915,1.075975,138.8984,-20.82922,27.41881,129.6906,-19.58588,26.32214,-85.30551,-6.701141,51.8718,-87.74277,-5.057404,82.05251,-90.59857,-4.464325,7.885254,-80.64206,1.524522,24.64877,-79.65961,3.549428,38.64635,-77.83997,5.724091,0.827451,0.254902,0.08235294,0.6862745
-38.05905,159.4913,-33.24915,1.075976,138.8984,-20.82922,27.41881,129.6906,-19.58588,28.03964,-85.47525,-6.575439,56.00342,-88.29593,-5.301544,88.09299,-106.0463,-19.56912,9.56179,-80.52454,1.663537,27.79782,-79.38681,3.781798,43.64285,-77.12225,6.323144,0.827451,0.2784314,0.1058824,0.6862745
-37.50137,160.2129,-33.4794,1.915526,139.3224,-21.20087,28.55252,129.7063,-20.22687,30.32805,-85.69839,-6.41217,61.52233,-89.17511,-5.785858,83.5696,99.26963,-173.804,11.57512,-80.37717,1.832788,31.60009,-79.02283,4.09086,49.67767,-76.0434,7.254831,0.8392157,0.3098039,0.1254902,0.6705883
-37.08258,160.7551,-33.64517,2.511219,139.655,-21.47806,29.33414,129.7399,-20.7041,32.89829,-85.94534,-6.234344,67.73523,-90.50473,-6.692566,74.35465,95.48489,-177.091,13.58901,-80.22266,2.005061,35.42599,-78.61166,4.440461,55.74686,-74.60745,8.538157,0.8509804,0.3490196,0.1529412,0.654902
-35.79242,162.2735,-34.15601,4.424654,140.4705,-22.35498,31.88633,129.5144,-22.30029,35.74594,-86.215,-6.043823,74.62416,-92.93246,-8.67395,64.09172,94.13261,-177.8934,15.26682,-80.08832,2.15121,38.63074,-78.2258,4.770161,60.8211,-72.97644,10.03774,0.8745098,0.3843137,0.1686275,0.6235294
